nr,kolumna2,kolumna3,kolumna4,kolumna5,kolumna6
97,0.91417734908834347,-0.028642022050462811,0.021758736605026131,0.021532472671611885,1
98,0.89861936622878547,0.13967403506151788,0.19043756399041475,0.18179652567382609,1
99,0.90303805775488344,0.33616649670809234,0.38697864433342538,0.37901826776694236,1
100,0.90237983540313293,0.17374265161419672,0.22158905875692647,0.22048017848821039,1
101,0.90443117040276455,-0.038160066852764546,0.016350841601439368,0.011771334387129554,1
102,0.91442979231983879,0.1415028460274611,0.1906357786758851,0.20959894023583439,1
103,0.90608233613172973,0.33526892077388709,0.38774158387749985,0.39232483099153553,1
104,0.90853758030175369,0.16911639565331371,0.22062042472792995,0.22328136338287602,1
105,0.90979231665977811,-0.037756157682372171,0.015247571182312056,0.010140738106656643,1
106,0.90593274014269554,0.12898166174529757,0.18286426704555778,0.18630310484348173,1
107,0.90428718426331911,0.33216854390115302,0.38521715156254754,0.37267165793216595,1
108,0.90963337092142926,0.17502169732043923,0.22360486470916249,0.22270541882509429,1
109,0.90425165521592354,-0.044330901400425789,0.011474012358924058,0.013084039190904765,1
110,0.90241910435025441,0.1227958675987329,0.17468510634511225,0.18672197361277754,1
111,0.89952068206271663,0.32559380018309941,0.38154457003175762,0.3912290403718599,1
112,0.91309464811770835,0.16055576518083092,0.22090465710709498,0.23167743826742115,1
113,0.91715430927012431,-0.031364669050885467,0.022450618054309361,0.017396143574815923,1
114,0.91662698340877868,0.13332368532701555,0.18786825287875217,0.1757378881179405,1
115,0.91605477875072283,0.32960671258894214,0.38310036831771344,0.37068577117773677,1
116,0.90488369826959303,0.16999153218916385,0.22706427195557863,0.21266378806117281,1
117,0.90491922731698871,-0.036473372076403804,0.019787809449500388,0.01352534735855569,1
118,0.90669006983718115,0.13335734442454827,0.18582252772870933,0.19859989514209395,1
119,0.90128965463304611,0.33238171818552681,0.38169790592051772,0.39158059094609032,1
120,0.89781902768745248,0.1686077692905974,0.21692540379878492,0.22655751554272524,1
121,0.90428718426331911,-0.036843622149263483,0.015026917098486593,0.019165116145145482,1
122,0.89744690766472979,0.13118820258355218,0.18465567901424249,0.18427607919206815,1
123,0.90397116273648437,0.33502956719143234,0.38451405041408676,0.40107245645031109,1
124,0.89633054759656206,0.16235839684869319,0.21213833214969013,0.21932828937264695,1
125,0.90245089349792418,-0.046619720032649234,0.0074648398528071773,0.0047141436044406048,1
126,0.89864367557700353,0.1374039159279237,0.18875460911377989,0.17168757671483922,1
127,0.89370700793887448,0.33174219533240557,0.38488430048694644,0.37585805249859466,1
128,0.88870676200540599,0.16502868525295386,0.22036985144629764,0.20987756276541061,1
129,0.90136445262756326,-0.039536349951879296,0.01362819460101671,0.0080837932574362292,1
130,0.90051549538979414,0.13199602092433693,0.18866111162063351,0.19778085710213164,1
131,0.90064452193033606,0.33789433038143751,0.38755832879093294,0.39556358415412624,1
132,0.91387067731082339,0.17223173212495116,0.22357494551135565,0.23236931971670438,1
133,0.91518525206446155,-0.033720805878174304,0.017431672622211548,0.0090636469856103172,1
134,0.91228682977692366,0.13884003742265213,0.19035902609617181,0.20051846370145773,1
135,0.90774659150973536,0.33320823602494082,0.38448413121627989,0.40281150982283381,1
136,0.90576444465503203,0.16943054723028556,0.22125246778159952,0.23139320588825615,1
137,0.91157437887914816,-0.02751257233325451,0.024720737187903529,0.022867616873742228,1
138,0.91618380529126486,0.14187683600004664,0.19788744424431853,0.19639709420356519,1
139,0.90770171271302502,0.33955858575944309,0.39371046383996494,0.39397038687091185,1
140,0.90172535295110823,0.17407176279007197,0.21893746985129509,0.22766826576130428,1
141,0.91095355552465618,-0.024636589444071783,0.021964431089948173,0.022886316372371505,1
142,0.90750536797741765,0.14358597017476252,0.1953630119293662,0.17747694149046322,1
143,0.90014898521666031,0.33299132184084124,0.39259597372166005,0.37516991094903729,1
144,0.89789382568196952,0.17081057022912616,0.22174987444513827,0.22328136338287602,1
145,0.90285854256804243,-0.039700905539816929,0.015359768174087714,0.028750479142512612,1
146,0.89712901618803209,0.12608697935748556,0.18013040034595756,0.17734604500005829,1
147,0.89480279855855016,0.32018964507923853,0.37893412002311061,0.36553592925523404,1
148,0.90084086666594354,0.1741615203834925,0.22726996644050068,0.22859950079304225,1
149,0.90432084336085183,-0.035889947719170381,0.014824962513290406,0.013375751369521478,1
150,0.91492532903351453,0.14045941400394749,0.19556122661483652,0.21180922097381488,1
151,0.89711592653899164,0.33380288008135178,0.38440559332203694,0.38940770920536838,1
152,0.89612859301136583,0.16313255609194521,0.22009309886658437,0.22249598444044638,1
153,0.90807570268561055,-0.037528023799094999,0.01436869474673606,0.01089993775100527,1
154,0.9082421282234111,0.13885873692128139,0.18993267752742429,0.18861062297433445,1
155,0.90673120873416557,0.3476666883650974,0.38868403860841538,0.39350663930490581,1
156,0.90605428688378575,0.17961429418378952,0.22815632267552838,0.23217484493095991,1
157,0.90922011200172226,-0.034300490335681874,0.017334435229339314,0.011199129729073694,1
158,0.90893961952228319,0.1310947050904058,0.18504836848545728,0.18480340505341375,1
159,0.91582290496771979,0.33424418824900276,0.38776776317558087,0.37435087290907498,1
160,0.90430027391235968,0.1711658607030824,0.22340291012396629,0.2069828803775986,1
161,0.90391880414032244,-0.042172979258607281,0.0083811152856417253,0.015593511906953671,1
162,0.91417173923875472,0.1338136121911026,0.18345143130251707,0.19898136491413121,1
163,0.91243642576595785,0.33405719326270999,0.38884485429662718,0.38886168384539355,1
164,0.91367246262535307,0.16585146319264202,0.22194434923088274,0.22351697706560489,1
165,0.90309976610036014,-0.047408838874804703,0.0075994762429379683,0.0078182603769005026,1
166,0.90708836915798474,0.1280167676160269,0.18275954985323384,0.1806408966585368,1
167,0.91749838004490303,0.34243830854835172,0.3954345576135842,0.38528259980774998,1
168,0.91011955788579046,0.17956941538707927,0.23087148987649933,0.23324071635282867,1
169,0.9041843370208581,-0.041230524527691749,0.015550503060106335,0.0090898262836913053,1
170,0.90326058178857194,0.13164821024983239,0.18024259733773323,0.17405867314103149,1
171,0.90295017011132594,0.33571396884126387,0.38614464669455967,0.38619139544113285,1
172,0.90553257087202899,0.16755685746763205,0.21851112128254757,0.23177093576056754,1
173,0.90503142430876438,-0.049626599412236891,0.0091029159327317977,0.0037567292746216482,1
174,0.91105453281725435,0.13097876819890431,0.18635359348978078,0.18212937674942722,1
175,0.91738057320353861,0.33768489599678964,0.39242019843454484,0.39713808193871131,1
176,0.90482572982384235,0.16168895479776507,0.21863827787322665,0.22029692340164347,1
177,0.90325123203925728,-0.033993818558161741,0.018478844545451033,0.013663723648412335,1
178,0.90222275961464704,0.13434093805244821,0.18997007652468287,0.19500211160582115,1
179,0.89418571510378397,0.32364905232565466,0.37815622088013273,0.38951242639769235,1
180,0.89743755791541513,0.16085869705862521,0.21489837814737134,0.22245858544318783,1
181,0.90272764607763745,-0.031308570554997639,0.023950317844377338,0.015436436118467747,1
182,0.90267154758174972,0.12698081539196499,0.18144684504945863,0.18774670613766187,1
183,0.89925701913204381,0.33003306115768966,0.37979803685978319,0.37179278149658995,1
184,0.90314090499734456,0.17623342483161633,0.22816006257525423,0.21883088270910819,1
185,0.90446669945016023,-0.035527177445762413,0.019402599777737294,0.018764946874478963,1
186,0.89994516068160113,0.13326758683112774,0.19016829121015319,0.18117570231933411,1
187,0.90426287491510116,0.33053794762068012,0.38340330019550772,0.3840110339009592,1
188,0.9030474075041981,0.17680562948967221,0.22450992044281948,0.23824844208574891,1
189,0.91159868822736623,-0.032737212250274365,0.017682245903843857,0.011924670275889622,1
190,0.90853197045216494,0.12922101532775229,0.1813645672554898,0.18732409746864023,1
191,0.89921214033533348,0.32881385384706086,0.37801036479082439,0.37981486640854956,1
192,0.91510110432062974,0.18151042334479817,0.2351162760653451,0.2309107588236208,1
193,0.91480939214201307,-0.024991879918028037,0.025562214626220971,0.024116743382177896,1
194,0.91212040423912311,0.14683594303653075,0.19996308859216821,0.18851338558146222,1
195,0.90815237062999066,0.34243082874889996,0.39525878232646899,0.40192141368808021,1
196,0.89962913915476639,0.18110651417440579,0.23200093959370763,0.23753038133838469,1
197,0.90391319429073358,-0.031054257373639479,0.020846201071917439,0.02038432345577431,1
198,0.90245463339765009,0.13945338097769239,0.19008975331591021,0.20048106470419919,1
199,0.89967962780106547,0.33398987506764455,0.38655603566440372,0.37555138072107452,1
200,0.89989093213557625,0.17326394444928722,0.2285564919461949,0.21979951673810472,1
0,0.89449799673089292,-0.031699390076349518,0.022759159781692424,0.020840591222328654,1
1,0.89802659212223734,0.13497859095570652,0.18429851859042329,0.17728620660444461,1
2,0.89947206336628049,0.34188293343906218,0.39190222232251387,0.37968770981787048,1
3,0.89776292919156464,0.17045340980530699,0.21904405699348195,0.2226455804294806,1
4,0.89840432199454878,-0.038487308078776886,0.014579999081246884,0.018540552890927646,1
5,0.90383278644662779,0.13054680978056801,0.18195360146231201,0.19503951060307972,1
6,0.9027295160275004,0.32270472764487623,0.38054414685509136,0.37537560543395931,1
7,0.89058606161764831,0.16296987045387051,0.21184101012148465,0.19954047992314655,2
8,0.88437034827327676,-0.04235810429503712,0.0064831161747701616,0.010926117049086257,2
9,0.9000386581747476,0.13422313121108376,0.17958624493584563,0.18873029976556183,2
10,0.89594720787466187,0.33246960582908441,0.38051422765728449,0.38926559301578589,2
11,0.89971889674818695,0.16996722284094579,0.22274655772207869,0.21642986708510908,2
12,0.8928449610520649,-0.0499650603374268,0.0098078870310555222,0.0067224697572249009,2
13,0.8995636909095639,0.12451809142248926,0.17337053159147411,0.16342613822042487,2
14,0.90666015063937433,0.32874466570213251,0.38350614743796874,0.39588147563082393,2
15,0.91725341661285953,0.1756892694215044,0.22917544535082396,0.24486432470078695,2
16,0.91230926917527877,-0.035693602983562979,0.013435589765135163,0.0088916115982209734,2
17,0.90625063161939323,0.136956997910684,0.18753353185328814,0.1844742938775385,2
18,0.91313765696455573,0.34804628818727174,0.39848444584001919,0.41150677668544738,2
19,0.91186983095749075,0.17785841126250046,0.22675573022819559,0.24205192010694376,2
20,0.91100217422109231,-0.036161090449294886,0.012646470922979694,0.014086332317433985,2
21,0.8926916251633048,0.12525859156820862,0.17826980023234454,0.18619464775143194,2
22,0.90001247887666658,0.32950012544675528,0.38156139958052399,0.3769688027171737,2
23,0.90275195542585551,0.164922098110767,0.2185129912324105,0.20623490043242756,2
24,0.90070997017553855,-0.051217926745588324,0.0033640398034068416,0.0032630625108087488,2
25,0.89808830046771404,0.13274213091964507,0.18408160440632368,0.17514324406152951,2
26,0.90696121256730566,0.32901019858266822,0.38135570509560196,0.38810622410077078,2
27,0.90831318631820235,0.16043047854001477,0.20776451942030236,0.22865185938920421,2
28,0.90729593359276972,-0.045731493847758597,0.012818506310369038,-0.0029788301316437458,2
29,0.90761195511960457,0.1285384836277837,0.18431721808905258,0.19766492021063015,2
30,0.90677047768128705,0.32935426935744694,0.38821468119282054,0.37884623237955306,2
31,0.91191470975420108,0.17333687249394142,0.22626206346438268,0.20987008296595891,2
32,0.91590331281182569,-0.034092925900896909,0.022725500684159725,0.022018659635973076,2
33,0.91843709487609271,0.14305303446382814,0.20094107237047937,0.19715255394818795,2
34,0.91173519456735996,0.33933232182602885,0.3894264087039977,0.39907534999670435,2
35,0.91613144669510294,0.18031926528211326,0.22956813482203875,0.23215988533205648,2
36,0.91734504415614293,-0.030973849529533588,0.023724053910963092,0.018705108478865279,2
37,0.90650681475061423,0.13958988731768612,0.18984852978359257,0.18870412046748083,2
38,0.90346627627349396,0.34109381459690674,0.38958722439220944,0.38408957179520214,2
39,0.89921027038547063,0.16460046673434342,0.21870372611842911,0.21455991722218146,2
40,0.89946645351669163,-0.032858758991364659,0.018996820657481994,0.016210595361719794,2
41,0.90473784218028475,0.13115641343588241,0.18738019596452807,0.18930250442361768,2
42,0.89405668856324194,0.33429841679502764,0.38113505101177647,0.39510731638757185,2
43,0.89931685752765744,0.15627171004486368,0.2099860198574604,0.22696142471311762,2
44,0.89490377585114822,-0.044138296564544245,0.012063046565746268,0.0094937354540836766,2
45,0.90211991237218603,0.13201659037282915,0.18377493262880354,0.19369314670177182,2
46,0.89529459537250011,0.33457516937474091,0.37951567443048112,0.37849468180532264,2
47,0.89960482980654832,0.1682431290673265,0.21890942060335117,0.20878925194518672,2
48,0.90473410228055884,-0.042085091615049683,0.015013827449446099,0.0093703187631304519,2
49,0.91862221991252258,0.13812758652487669,0.19024869905425906,0.20070171878802465,2
50,0.90116436799222999,0.32908873647691123,0.38363330402864781,0.40323037859212957,2
51,0.93021777901253688,0.16117097868573413,0.21473195260957079,0.21208410360366525,2
52,0.9772825471125629,-0.018026316678622544,0.032542737464529889,0.026674834794662924,2
53,0.9841620926582737,0.15285531164529487,0.20862656630711202,0.21411673910466758,2
54,1.0283059990724068,0.35646106257044613,0.40515642695094506,0.39739987491952117,2
55,1.062441933820151,0.20699597002663911,0.25965936801627049,0.24912033058881028,2
56,1.0713372853180978,0.021489463824764549,0.074571730583691737,0.077346736180276376,2
57,1.0758158152398096,0.19100228884901893,0.24687826070316002,0.25018433206081608,2
58,1.0728126757599477,0.39491845145141619,0.45338991371530085,0.4478735616196643,2
59,1.0518767170946097,0.21987244478275891,0.27026946353852199,0.2668736345874454,2
60,1.0476581102038449,0.02154556232065238,0.068120403556591352,0.068696348114373071,2
61,1.0342917085836381,0.18146180464836204,0.23547904633875305,0.23235996996738975,2
62,1.0136138029993842,0.37786076880179015,0.42691890345569705,0.42608864571655719,2
63,0.98969340435281372,0.20272126463998649,0.25414301592063393,0.23901886142927511,2
64,0.97662245481094945,-0.0057856248758981479,0.048212917315863593,0.04616345226609489,2
65,0.96419476802193227,0.16693977401286592,0.21153246839410159,0.21774070193902137,2
66,0.96077275977277465,0.36525356682593196,0.41863128566320174,0.40356696956745658,2
67,0.94217423843609627,0.19434762915379647,0.24807315866557078,0.24292331674306802,2
68,0.92611136911354774,-0.018886493615569263,0.034876434893463593,0.034614641912653725,2
69,0.90019386401337054,0.13775359655229116,0.18314662947485985,0.20658458105679503,2
70,0.90031167085473496,0.35141219794054146,0.40455804299480824,0.3938918489766689,2
71,0.88457791270806174,0.1748926707798972,0.2264116594534169,0.22229402985525021,2
72,0.88218063698378846,-0.0380759191089328,0.016902476811003025,0.023993326691224674,2
73,0.87186225364015368,0.11945800709340704,0.17231213996905706,0.17644846906585301,2
74,0.86524263112538979,0.32849035252077435,0.37433591331017152,0.37557756001915549,2
75,0.86814292336279064,0.16322418363522867,0.21555473054925894,0.21663182167030529,2
76,0.8619159903192416,-0.045320104877914519,0.0068608460470815464,0.0078930583714176099,2
77,0.85826210828708094,0.11850059276358808,0.17208026618605404,0.17690099693268152,2
78,0.86414684050571422,0.31549420097342717,0.37405168093100655,0.38145668238820002,2
79,0.85412016934069612,0.13774424680297653,0.19246084974210248,0.20194897534659736,2
80,0.85891285083937974,-0.057549576981461348,-0.00303118872780572,-0.008865432300139987,2
81,0.87676526218075002,0.12776058448480582,0.18272402080583822,0.19335281582671898,2
82,0.85655858396195383,0.32380799806400351,0.376003908587903,0.3822308416314521,2
83,0.85855756036542352,0.14718749361076117,0.20205369253892133,0.19648124194739694,2
84,0.86073979185546001,-0.050926214566971613,0.00072741049667885576,0.00054789530983780131,2
85,0.86430578624406307,0.12313806842364866,0.17778735316770922,0.17380809985939918,2
86,0.85500465562586092,0.32338538939498185,0.37317280449543055,0.382077505742692,2
87,0.85527205845625964,0.14473037949087422,0.19684027232107904,0.20411811718759346,2
88,0.86628793309876639,-0.044430008743160956,0.0089776292919156453,0.0020288956012764997,2
89,0.86968563199970594,0.13102177704575163,0.1847585262567035,0.1910826966931248,2
90,0.86557548220099101,0.32295530092650854,0.37480714067562931,0.3715534279141352,2
91,0.85770299327806554,0.1498353426166667,0.19721052239393871,0.18945397036251482,2
92,0.86599996081987551,-0.043472594413341996,0.011094412536749745,0.0069356440415986528,2
93,0.87430440816113719,0.12789148097521075,0.17905517917477418,0.17049080880256554,2
94,0.88399635830069123,0.33163560819021864,0.38237669772076044,0.36777612919102137,2
95,0.87361065676199112,0.16510535319733391,0.21232719708584583,0.19884485857413747,2
96,0.88063231849728441,-0.04373438739415187,0.0093927581614855846,0.011573119701659224,2
97,0.87958514657404496,0.13055802947974557,0.18459397066876587,0.17240563746220344,2
98,0.87209412742315673,0.32342652829196628,0.37729043409359725,0.38486373103845423,2
99,0.87545816722656356,0.14093812116885696,0.19813801752595084,0.20700531977595374,2
100,0.87264202273299452,-0.05698111222313134,-0.0078182603769005026,-0.0074367906048632623,2
101,0.88390847065713363,0.13980680150178573,0.18387590992140165,0.20168531241592458,2
102,0.88162713182436192,0.32828839793557818,0.38883924444703838,0.38834931758295133,2
103,0.88368220672371944,0.15136496160454152,0.21166897473409529,0.21050960581908015,2
104,0.8875885319873752,-0.049897742142361402,0.0034163983995688157,0.0074779295018476705,2
105,0.88360179887961354,0.14046502385353626,0.18651253922812963,0.18751483235465885,2
106,0.8817617682144927,0.32862872881063099,0.37577203480489996,0.36972087704846612,2
107,0.87962628547102928,0.15640260653526861,0.21301907853512905,0.19390819093600847,2
108,0.89227275639400905,-0.027585500377908686,0.022766639581144135,0.021173442297929775,2
109,0.89557695780180213,0.1373235080838178,0.19202141152431448,0.17769759557428869,2
110,0.8955096396067368,0.33264164121647372,0.3852265013118622,0.40229166376093989,2
111,0.89150046710061992,0.15618943225089488,0.20758500423346132,0.21552855125117798,2
112,0.89477474931060619,-0.039886030576246768,0.015354158324498931,0.013274774076923384,2
113,0.90018077436433008,0.14229757471920534,0.19260857578127377,0.21150628909602059,2
114,0.89605192506698583,0.33707716229133811,0.39207799760962908,0.38977421937850221,2
115,0.89048321437518729,0.15489916684547478,0.20757378453428374,0.21096961348536036,2
116,0.88458539250751345,-0.053473086280279067,-0.001419291945962086,0.0052564290646896234,2
117,0.8905898015173741,0.12310814922584182,0.17146692263101376,0.18188628326724662,2
118,0.89834822349866095,0.33150845159953957,0.38142302329066735,0.38408209199575044,2
119,0.89800415272388223,0.15332092916116385,0.20054651294940165,0.19329110748124237,2
120,0.8985146490364615,-0.048356903455309019,0.0082932276420841257,0.0055743205413873237,2
121,0.90035654965144529,0.13308994159414961,0.18634424374046615,0.18108968462563946,2
122,0.8976114632526675,0.33414508090626754,0.38536487760171884,0.3754279640301213,2
123,0.9019179577869898,0.15727774307111875,0.21004585825307409,0.1975882522662501,2
124,0.89885871981124021,-0.039841151779536503,0.012803546711465616,0.010578306374581714,2
125,0.90674055848348023,0.15081706629470373,0.20589643950723766,0.19785565509664876,2
126,0.90015085516652316,0.3408769004128071,0.39748215271348997,0.37705482041086835,2
127,0.89346017455696802,0.16614878522084753,0.21217386119708576,0.21274980575486749,2
128,0.88481352639079058,-0.042702175069815808,0.0094039778606631493,0.0095311344513422293,2
129,0.90028736150651689,0.14151219577677573,0.19686084176957125,0.18954933780552413,2
130,0.89761707310225625,0.33494541944760059,0.38657660511289593,0.37969518961732218,2
131,0.89786203653429975,0.15760311434726818,0.21334070991155263,0.22367031295436496,2
132,0.89909807339369496,-0.040940682298937964,0.0078706189730624772,0.006352219684365226,2
133,0.90899197811844512,0.13661292713590531,0.19160628265474455,0.18663221601935701,2
134,0.89738332936939025,0.32739830180082463,0.379156644056799,0.38053292715591375,2
135,0.89537126331688011,0.15520583862299492,0.20967560818021444,0.21003463855389654,2
136,0.90067257117828003,-0.047362090128231511,0.0053835856553687035,0.010331472992675264,2
137,0.90226015861190556,0.13548347741869701,0.18717076157988016,0.18039406327663035,2
138,0.91157811877887407,0.33835620799758065,0.38556309228718916,0.39980089054352025,2
139,0.89879140161617477,0.15657090202293211,0.21130246456096149,0.22062977447724461,2
140,0.89975816569530842,-0.038356411588371948,0.018435835698603697,0.016057259472959728,2
141,0.90529134733971128,0.14211431963263846,0.19668132658273019,0.20874998299806524,2
142,0.91701032313067887,0.35073153619043584,0.3997971506437944,0.40548553812682031,2
143,0.89942905451943311,0.15313019427514524,0.21026651233689955,0.21629897059470415,2
144,0.90436011230797331,-0.046131663118425113,0.010395051288014804,0.0040222621551573743,2
145,0.90819537947683793,0.14570088346973367,0.19822216526978256,0.19598944513344696,2
146,0.89472426066430721,0.33072307265710998,0.37918282335488002,0.37317280449543055,2
147,0.89420441460241329,0.15842215238723048,0.21050960581908015,0.20726337285703775,2
148,0.89765447209951477,-0.039369924414078737,0.014321946000162868,0.014482761688374646,2
149,0.89702990884529699,0.13290294660785684,0.18871908006638427,0.18737271616507634,2
150,0.89895782715397532,0.34427646926360955,0.3917825455312865,0.40730686929331184,2
151,0.90396742283675857,0.16620114381700951,0.2168075969574205,0.22360299475929957,2
152,0.9055512703706583,-0.035873118170404034,0.020474081049194837,0.019606424312796408,2
153,0.90285854256804243,0.14071933703489442,0.19388388158779044,0.19284792936372852,2
154,0.90652551424924355,0.34067868572733678,0.39411998285994609,0.38554813268828575,2
155,0.90199649568123275,0.17338923109010337,0.22005382991946287,0.21487032889942745,2
156,0.90316147444583672,-0.026732803240413678,0.027501352634076943,0.023080791158115978,2
157,0.89688966260557734,0.14160195337019627,0.19224954540759165,0.19436632865242576,2
158,0.8966540489228485,0.33515485383224852,0.3921789749022272,0.38332289235140182,2
159,0.91522826091130882,0.1682506088667782,0.22157222920816014,0.22269793902564258,2
160,0.91704024232848569,-0.024522522502433197,0.028122175988568924,0.031712479725390014,2
161,0.91099656437150356,0.14795230310469856,0.19476275802336643,0.19174091904487534,2
162,0.91375848031904772,0.34326295643790278,0.39494276079963425,0.40952462983074406,2
163,0.90619640307336824,0.15022429218815567,0.20506805171796069,0.21599977861663575,2
164,0.91172958471777121,-0.040413356437592363,0.015256920931626693,0.01954658591718272,2
165,0.9099306929496348,0.13731976818409194,0.19149034576324303,0.1938203032924509,2
166,0.90515858089944345,0.32755537758931053,0.38324809435688473,0.3825487331081498,2
167,0.90906864606282511,0.15779384923328679,0.21012439614731707,0.20245386180958785,2
168,0.90779708015603433,-0.041138896984408292,0.012156544058892649,0.011580599501110934,2
169,0.92105315473432847,0.14635536592175835,0.19983406205162621,0.19802021068458639,2
170,0.92014809900067152,0.34085072111472614,0.38978169917795391,0.3892805526146893,2
171,0.9047584116287769,0.15607723525911921,0.20635457722365491,0.21384559637454309,2
172,0.90761008516974162,-0.040394656938963089,0.015948802380909923,0.0132149356813097,2
173,0.90144299052180621,0.14114568560364193,0.19429901045736037,0.18185262416971393,2
174,0.90135323292838565,0.33508005583773137,0.38249263461226196,0.3936412756950366,2
175,0.89472987051389596,0.16102138269669991,0.21364738168907274,0.22770566475856283,2
176,0.89482523795690527,-0.031542314287863596,0.016461168643352099,0.010967255946070665,2
177,0.90407587992880833,0.14821409608550845,0.20220141857809262,0.18521479402325783,2
178,0.90326058178857194,0.33988582698545544,0.38831565848541866,0.40235898195600528,2
179,0.90947442518308041,0.16346727711740927,0.22155352970953085,0.22806469513224492,2
180,0.91747594064654792,-0.027649078673248229,0.025100337010077842,0.017149310192909474,2
181,0.90276317512503312,0.14524835560290519,0.19569773295483026,0.20701092962554252,2
182,0.90318765374391774,0.3408619408139037,0.39082887110119341,0.40202987078013003,2
183,0.89783211733649293,0.15405768940715733,0.20428641267525693,0.21169141413245043,2
184,0.90254252104120769,-0.04496855430368412,0.0075078486996545133,0.0010939206698126751,2
185,0.90818415977766043,0.14123170329733659,0.19432518975544136,0.20117668605320826,2
186,0.91301424027360245,0.34380150199842596,0.38741808255121341,0.38545837509486519,2
187,0.90625998136870778,0.16559154016169508,0.21500122538983238,0.20345241503639122,2
188,0.9053100468383406,-0.042631116975024558,0.011984508671503306,0.0067374293561283218,2
189,0.8983426136490722,0.12602153111228309,0.18405916500796857,0.1768261989381644,2
190,0.89635298699491717,0.32889800159089261,0.38331167265222427,0.37427607491455783,2
191,0.90383465639649063,0.15918509193130495,0.21035253003059423,0.21671409946427411,2
192,0.90415067792332549,-0.039093171834365441,0.015380337622579919,0.010855058954295007,2
193,0.90086330606429865,0.14452281505608927,0.19231686360265707,0.18364777603812446,2
194,0.90451531814659636,0.3288045040977462,0.3862026151403104,0.39863778172877928,2
195,0.9088779111768065,0.17059926589461533,0.22221923186073311,0.23299014307119637,2
196,0.90696682241689452,-0.039007154140670769,0.015578552308050249,0.013906817130592931,2
197,0.90047061659308381,0.139230856944004,0.19064886832492559,0.19057033043068264,2
198,0.90892465992337979,0.33916028643863955,0.38772101442900764,0.39686880915844974,2
199,0.90389823469183017,0.15916265253294984,0.21502366478818749,0.21539765476077302,2
200,0.91555363218745822,-0.026377512766457424,0.018521853392298369,0.019340891432260681,2
0,0.90644323645527469,0.1404874632518914,0.19340330447301801,0.18648448998018571,2
1,0.90690885397114374,0.33954923601012849,0.39346737035778434,0.38013836773483606,2
2,0.89944027421861072,0.1577265310382214,0.21150628909602059,0.20606473499490113,2
3,0.89637355644340933,-0.041202475279747831,0.016328402203084236,0.010187486853229835,2
4,0.90495101646465848,0.14928744730682891,0.19724044159174556,0.1928535392133173,2
5,0.90402352133264641,0.34352474941871264,0.39264833231782204,0.3840914417450651,2
6,0.88942295280290729,0.1600265693696224,0.21216451144777113,0.21467024426409417,2
7,0.907185606550857,-0.032619405408909917,0.014540730134125403,0.021941991691593041,2
8,0.90055850423664141,0.14820287638633087,0.20313078365996765,0.19197840267746716,2
9,0.89397628071913615,0.33891345305673309,0.39172083718580991,0.38502267677680307,2
10,0.89841741164358924,0.17032251331490203,0.22462211743459512,0.2147600018575147,2
11,0.90498654551205415,-0.02656450775275019,0.024144792630121811,0.0293582128479641,2
12,0.90614030457748052,0.14502396161935388,0.2032953392479053,0.1961334312728924,2
13,0.90806074308670715,0.33717439968421037,0.3882315107415869,0.3836127345801556,2
14,0.90731650304126199,0.17231213996905706,0.22457349873815902,0.21226174884064336,2
15,0.91025045437619545,-0.034960582637295338,0.017383053925775431,0.024010156239991021,2
16,0.90807757263547351,0.13944403122837776,0.192576786633604,0.21206540410503597,2
17,0.90266219783243506,0.32546103374283158,0.37500348541123674,0.38051609760714744,2
18,0.89502158269251264,0.14556811702946582,0.1971413342490104,0.20477072968975521,2
19,0.89528150572345955,-0.047967953883820066,0.0094095877102519324,0.0096115422954481198,2
20,0.90210495277328262,0.13748432377202957,0.19270020332455723,0.19932356573904697,2
21,0.89596029752370232,0.32332929089909407,0.37319337394392277,0.38533308845404907,2
22,0.89777975874033089,0.14796165285401319,0.1957351319520888,0.2072989019044334,2
23,0.90507817305533755,-0.04026750034828401,0.0077827313295048776,0.0091590144286196277,2
24,0.90726414444509995,0.13623519726359393,0.18526528266955689,0.19906177275823708,2
25,0.9003827289495262,0.32716268811809573,0.37949136508226305,0.37783832940343504,2
26,0.90226576846149442,0.15983957438332963,0.21115099862206435,0.20244077216054734,2
27,0.9102560642257842,-0.034743668453195729,0.014940899404791921,0.017906639887395173,2
28,0.9002106935621369,0.12844124623491146,0.18167123903300994,0.17670091229734824,2
29,0.90746422908043323,0.34539469928164029,0.39462673927279945,0.38198213829968269,2
30,0.91904482858154413,0.17145196303211033,0.23153345212797571,0.21692540379878492,2
31,0.90839733406203416,-0.030842953039128655,0.020378713606185525,0.022345900861985412,2
32,0.90770545261275093,0.14122422349788488,0.19829509331443676,0.18557569434680288,2
33,0.90193104743603036,0.33914906673946194,0.38969755143412216,0.39357208755010825,2
34,0.90922198195158521,0.17689351713322979,0.22171995524733143,0.22437528405268867,2
35,0.91195397870132255,-0.027817374160911717,0.028120306038705994,0.025670671718270775,2
36,0.90438816155591728,0.15811735055957327,0.20429763237443452,0.2039460818002041,2
37,0.90407774987867129,0.33268278011345814,0.38681782864521358,0.37878078413435057,2
38,0.90236113590450373,0.15366126003621669,0.20728768220525581,0.19996121864230529,2
39,0.90332042018418557,-0.038363891387823659,0.015038136797664159,0.018576081938323271,2
